_id,name,card_class,hero_name,hero_id,series_name,card_number,effect_text,flavor_text,illustrator,picture_url,file_name,card_type[0],reactions[0],reactions[1],reactions[2],card_tags[0],card_tags[1],enthusiasm,second_effect_text,created_on.year,created_on.month,created_on.day,created_on.time,created_on.full_time,updated_on.year,updated_on.month,updated_on.day,updated_on.time,updated_on.full_time,alpha,beta,extra_effects[0],extra_effects[1],extra_effects[2]
6575e20d1a08f1b65d044f42,Final Attack: One Ton Wingbeat,Canny,,FBW,Fog Palace//Magic//Tactical,1156,Target: 2 random foes.//<1-5> Deal 1 piercing damage.//<6-11> Deal 2 damage.//<12+> Deal 2 damage. You can discard 2 cards from your String to resolve this card one more time.,,Ham West,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1p5fe.jpg,i1p5fe.jpg,1004,,,,1001,1002,20,"<Trigger> If this card is discarded from your String, deal 2 damage to a foe.",2023,12,10,16:06,2023-12-10T16:06:37.839000,2024,2,19,02:05,2024-02-19T02:05:15.793Z,,,1001,,
65798ee2c1009279313ce554,Feza of the Black Winds,Canny,,FBW,Fog Palace//Magic//Tactical,1153,Provoke 1 Fighter or Aura (1 select foe must resolve their Fighter or Aura this round with you as one of the applicable targets).,,Ham West,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1p5ff.jpg,i1p5ff.jpg,1001,1004,,,1001,1007,,"<Trigger> When a card in foe's String is resolving, the effect text of that foe's Fighter or Aura becomes the following://● Discard 1 card from your hand, then 1 foe whose String has a Magic card(s) discards 1 card in their String.",2023,12,13,11:00,2023-12-13T11:00:50.961000,2024,2,19,02:04,2024-02-19T02:04:40.795Z,,,1001,,
65799b3fc1009279313ce5c5,Shinobi Scroll of Duplication,,,FBW,Fog Palace//Magic//Tactical,1166,"<L. Trigger> During the Start Phase or during a foe's turn, discard 1 unresolved card; this Item copies the main effect text of 1 Fighter or Aura in your String until the end of the round.",,Ham West,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1pl20fi.jpg,i1pl20fi.jpg,1006,,,,1004,,,,2023,12,13,11:53,2023-12-13T11:53:35.409000,2024,3,11,14:29,2024-03-11T14:29:37.914Z,,,1001,1003,
6579e4bbc1009279313ce63a,Summoning Mantra,,,FBW,Fog Palace//Magic//Mystic//Call,1167,"Add up to 2 Canny cards from your discard pile to your String, then take 2 damage for each card added this way. You can not resolve any of their effects in your String or use them for your Focus roll this round.",,Ham West,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1pl20fe.jpg,i1pl20fe.jpg,1007,,,,1005,,,,2023,12,13,17:07,2023-12-13T17:07:07.959000,2024,2,27,15:38,2024-02-27T15:38:41.323Z,,,,,
657b924c262ee8020b1b36a4,Gizma,Unity,,GTF,Gizma//Magic//Mystic//Quest,1149,"Select 1 of your placed cards; resolve that card's main effect, then discard it.",,TBD,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1b5gf.jpg,i1b5gf.jpg,1001,1001,,,1001,1007,,"<Trigger> If a player discards a card(s) from their hand or String, place 1 card of the same type from your hand or discard pile under a card in your String (if that card is removed from your String, the placed card(s) is discarded).",2023,12,14,23:39,2023-12-14T23:39:56.046000,2024,3,8,16:08,2024-03-08T16:08:26.297Z,,,1001,,
657dd828e24e1d2b1a802008,Master of Shadows!,Unity,,GTF,Gizma//Magic//Mystic//Quest,1150,"Add 1 of your placed cards to your String, then place another card from your hand under a card in your String (if that card is removed from your String, the placed card(s) is discarded).",,TBD,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1b5ga.jpg,i1b5ga.jpg,1002,,,,1001,1006,,"<Trigger> If you discard a card(s) from your hand or String, place 1 card or Pluck from their respective discard pile under 1 card or Pluck in your String/Active Pluck. ",2023,12,16,17:02,2023-12-16T17:02:32.856000,2024,3,8,16:09,2024-03-08T16:09:29.756Z,,,1001,,
657dd898e24e1d2b1a802011,Shadow Strike!!,Unity,,GTF,Gizma//Magic//Mystic//Quest,1151,Deal 1 piercing damage to your strongest foe for each of your placed cards/Pluck (max of 4).,,TBD,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1b5gm.jpg,i1b5gm.jpg,1003,,,,1001,1007,,"<Trigger> If a player discards a card(s) from their hand or String, place 1 card of the same type from your hand or discard pile under a card in your String.",2023,12,16,17:04,2023-12-16T17:04:24.015000,2024,3,8,16:09,2024-03-08T16:09:15.796Z,,,1001,,
657dd936e24e1d2b1a80201a,Karmic Crash!!!,Unity,,GTF,Gizma//Magic//Mystic//Quest,1152,Target: Strongest foe.//<1-5> Deal 2 damage.//<6-11> Deal 1 piercing damage for each of your placed cards/Pluck (max of 5). Add 1 placed card to your hand.//<12+> Deal 1 piercing damage for each of your placed cards/Pluck (max of 5). Add 1 placed card to your String.,,TBD,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1b5ge.jpg,i1b5ge.jpg,1004,,,,1001,1002,12,"<Trigger> If a player discards a card(s) from their hand or String, place 1 card of the same type from your hand or discard pile under a card in your String.",2023,12,16,17:07,2023-12-16T17:07:02.895000,2024,2,10,00:33,2024-02-10T00:33:55.384Z,,,1001,,
657e4188f9d389f0f3416de4,Old Collar,,,GTF,Gizma//Magic//Mystic//Quest,1163,"<Trigger> During the Start Phase or during a player's turn, cards can not be discarded from your hand or String by your foes' card effects this round.",,TBD,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1pl19gi.jpg,i1pl19gi.jpg,1006,,,,1004,1006,,"Once per round, add 1 of your placed cards/Pluck to your hand/Reserve.",2023,12,17,00:32,2023-12-17T00:32:08.350000,2024,2,10,00:34,2024-02-10T00:34:03.504Z,,,1001,1003,
657e9c23f9d389f0f3416e51,The Kitten Lost in the Mist,,,GTF,Gizma//Magic//Mystic//Quest,1164,"Resolve 1 of the following effects://● Discard 1 card from your hand; pull 1 Magic card.//● Discard 1 of your placed Nature cards; add 1 Magic card of the same type from your Main deck to your String.//● Place 1 card from your hand under 1 card or Pluck in your String/Active Pluck (if that card/Pluck is removed from your String/Active Pluck, the placed card(s) is discarded).",,TBD,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1pl19ge.jpg,i1pl19ge.jpg,1007,,,,1005,,,,2023,12,17,06:58,2023-12-17T06:58:43.252000,2024,1,18,00:35,2024-01-18T00:35:33.916Z,,,,,
657f2786578eec6c6f07374c,Shadow Clone,,,GTF,Gizma//Magic//Mystic//Quest,1165,"<Trigger> If you would take damage, discard 1 of your placed cards to reduce that damage by 1.",,TBD,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1pl19gcb.jpg,i1pl19gcb.jpg,1008,,,,1000,,,<Critical> Add 1 Fighter from your placed cards to your String.,2023,12,17,16:53,2023-12-17T16:53:26.545000,2024,2,10,00:34,2024-02-10T00:34:12.484Z,,,1001,1002,
6584bb8d1df6bfa47c975422,The Remote Trapper!!,Staunch,,TS1,The Spider//Tech//Tactical//Support,1143,Deal 3 damage to a random foe. That foe's Move gains damage minus 1 (damage dealt by that card is reduced by 1 at the end of its resolution).  ,,Bricis,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1g5tsm.jpg,i1g5tsm.jpg,1003,,,,1001,1007,,"<Trigger> During a foe's turn, all foes whose cards have damage minus take 1 damage.",2023,12,21,22:26,2023-12-21T22:26:21.474000,2024,2,8,04:06,2024-02-08T04:06:48.878Z,,,1001,,
6584bc061df6bfa47c97542b,The Wire Shooter!,Staunch,,TS1,The Spider//Tech//Tactical//Support,1142,Heal 2 HP and Provoke 1 Fighter or Move.,,Bricis,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1g5tsa.jpg,i1g5tsa.jpg,1002,,,,1001,1007,,"<Trigger> During a foe's turn, reveal 1 Staunch or Tactical card in your hand (the card stays revealed); all cards of the same type in all foes' Strings gain damage minus 1 as long as the revealed card is in your hand. ",2023,12,21,22:28,2023-12-21T22:28:22.658000,2024,2,8,04:06,2024-02-08T04:06:57.947Z,,,1001,,
6585539b1df6bfa47c975efb,The Cable Crusher!!!,Staunch,,TS1,The Spider//Tech//Tactical//Support,1144,Target: Foe of your choice.//<1-5> Deal 3 damage.//<6-11> Deal 3 piercing damage. Provoke 1 Ending.//<12+> Deal 3 piercing damage. Provoke 1 Move or Ending.,,Bricis,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1g5tse.jpg,i1g5tse.jpg,1004,,,,1001,1002,13,"<Trigger> If you are targeted by a card in a foe's String, that card gains damage minus 1.",2023,12,22,09:15,2023-12-22T09:15:07.342000,2024,2,9,03:53,2024-02-09T03:53:36.580Z,,,1001,,
658554441df6bfa47c975f04,The Spider,Staunch,,TS1,The Spider//Tech//Tactical//Support,1141,Pull 1 Tactical card or 1 The Spider Pluck.,,Bricis,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1g5tsf.jpg,i1g5tsf.jpg,1001,1004,,,1001,1007,,"<Trigger> During the Start Phase, place 1 Tactical card from your hand or discard pile under this Fighter (if this card is removed from your String, the placed card(s) is discarded); this card copies the Trigger effect text of its placed card. Discard the placed card during the End Phase.",2023,12,22,09:17,2023-12-22T09:17:56.301000,2024,2,8,04:07,2024-02-08T04:07:54.594Z,,,1001,,
65863a071df6bfa47c975f91,The Recharge,,,TS1,The Spider//Tech//Tactical//Relaxation,1159,Return 1 card in your String to your hand.,,Bricis,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1pl17tscb.jpg,i1pl17tscb.jpg,1008,,,,1000,,,<Critical> Return 1 Item in your Active Pluck to bottom of the Pluck deck; resolve the main effect of 1 Fighter in your String one more time.,2023,12,23,01:38,2023-12-23T01:38:15.463000,2024,2,8,04:07,2024-02-08T04:07:41.094Z,,,1002,,
658708d21df6bfa47c978a43,"""The Trap Is Set!""",,,TS1,The Spider//Tech//Tactical//Call,1158,"Pull 1 The Spider card/Pluck except the Event ""The Trap Is Set!"" (add the card/Pluck from the respective deck to your hand/Reserve, then shuffle the deck).",,Bricis,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1pl17tse.jpg,i1pl17tse.jpg,1007,,,,1005,,,"<Trigger> During a foe's turn, deal 1 damage to that foe equal to total amount damage minus across all cards in their String (max of 3).",2023,12,23,16:20,2023-12-23T16:20:34.085000,2024,2,8,04:06,2024-02-08T04:06:14.009Z,,,1001,,
658723f91df6bfa47c978a94,The Battler,,,TS1,The Spider//Tech//Tactical//Support,1157,"<L. Trigger> If your String has a Staunch or Tactical Fighter(s), place 1 Tactical Move from your hand or the discard pile under this Item (if this Item is removed from your Active Pluck, the placed card is discarded).",,Bricis,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1pl17tsi.jpg,i1pl17tsi.jpg,1006,,,,1004,1005,,This Item copies the effect text of its placed card. ,2023,12,23,18:16,2023-12-23T18:16:25.484000,2024,2,8,04:07,2024-02-08T04:07:11.065Z,,,1003,,
